timestamp_ist,date,time,day_of_week,hour,is_weekend,corridor_id,corridor_name,direction,distance_m,duration_traffic_s,duration_freeflow_s,congestion_ratio,api_status,error_msg
2026-07-27 18:30:14,2026-07-27,18:30:14,Monday,18,N,24,Madhya Marg: Sector 17 ↔ Railway Station,B_to_A,6568,1014,1029,0.985,OK,
2026-07-27 18:30:14,2026-07-27,18:30:14,Monday,18,N,25,Paschim Marg: Sector 25 ↔ Sector 56,A_to_B,4090,685,535,1.28,OK,
2026-07-27 18:30:14,2026-07-27,18:30:14,Monday,18,N,25,Paschim Marg: Sector 25 ↔ Sector 56,B_to_A,3940,536,493,1.087,OK,
2026-07-27 19:00:01,2026-07-27,19:00:01,Monday,19,N,1,Madhya Marg: PGI Chowk ↔ Housing Board lights,A_to_B,11756,1501,1347,1.114,OK,
2026-07-27 19:00:01,2026-07-27,19:00:01,Monday,19,N,1,Madhya Marg: PGI Chowk ↔ Housing Board lights,B_to_A,8853,1365,1223,1.116,OK,
2026-07-27 19:00:02,2026-07-27,19:00:02,Monday,19,N,2,Udyog Path: PU Chowk ↔ Elante Mall,A_to_B,7111,1103,991,1.113,OK,
2026-07-27 19:00:02,2026-07-27,19:00:02,Monday,19,N,2,Udyog Path: PU Chowk ↔ Elante Mall,B_to_A,8051,1215,1091,1.114,OK,
2026-07-27 19:00:02,2026-07-27,19:00:02,Monday,19,N,3,Dakshin Marg: Daddu Majra ↔ Hallo Majra Lights,A_to_B,8621,1614,1296,1.245,OK,
2026-07-27 19:00:03,2026-07-27,19:00:03,Monday,19,N,3,Dakshin Marg: Daddu Majra ↔ Hallo Majra Lights,B_to_A,9083,1601,1481,1.081,OK,
2026-07-27 19:00:03,2026-07-27,19:00:03,Monday,19,N,4,Shanti Path: Sector 38W ↔ Sector 31 Lights,A_to_B,7418,1013,881,1.15,OK,
2026-07-27 19:00:03,2026-07-27,19:00:03,Monday,19,N,4,Shanti Path: Sector 38W ↔ Sector 31 Lights,B_to_A,7590,1229,937,1.312,OK,
2026-07-27 19:00:03,2026-07-27,19:00:03,Monday,19,N,5,NH 5: Grain Market ↔ Sector 47 Chowk,A_to_B,7596,1022,930,1.099,OK,
2026-07-27 19:00:04,2026-07-27,19:00:04,Monday,19,N,5,NH 5: Grain Market ↔ Sector 47 Chowk,B_to_A,7551,1064,972,1.095,OK,
2026-07-27 19:00:04,2026-07-27,19:00:04,Monday,19,N,6,Vigyan Path: PEC Chowk ↔ Golf Club,A_to_B,4491,511,472,1.083,OK,
2026-07-27 19:00:04,2026-07-27,19:00:04,Monday,19,N,6,Vigyan Path: PEC Chowk ↔ Golf Club,B_to_A,4518,546,525,1.04,OK,
2026-07-27 19:00:04,2026-07-27,19:00:04,Monday,19,N,7,Uttar Marg: Sector 2 Chowk ↔ Sukhna Lake,A_to_B,2481,286,274,1.044,OK,
2026-07-27 19:00:05,2026-07-27,19:00:05,Monday,19,N,7,Uttar Marg: Sector 2 Chowk ↔ Sukhna Lake,B_to_A,3144,440,423,1.04,OK,
2026-07-27 19:00:05,2026-07-27,19:00:05,Monday,19,N,8,Madhya Marg: Khudda Lahora ↔ Matka Chowk,A_to_B,4208,657,600,1.095,OK,
2026-07-27 19:00:05,2026-07-27,19:00:05,Monday,19,N,8,Madhya Marg: Khudda Lahora ↔ Matka Chowk,B_to_A,3931,606,529,1.146,OK,
2026-07-27 19:00:06,2026-07-27,19:00:06,Monday,19,N,9,Madhya Marg: GMSH 16 ↔ Kalagram,A_to_B,5231,880,744,1.183,OK,
2026-07-27 19:00:06,2026-07-27,19:00:06,Monday,19,N,9,Madhya Marg: GMSH 16 ↔ Kalagram,B_to_A,7158,846,822,1.029,OK,
2026-07-27 19:00:06,2026-07-27,19:00:06,Monday,19,N,10,Udyog Path: Dhanas ↔ ISBT Sector 17,A_to_B,4785,872,737,1.183,OK,
2026-07-27 19:00:06,2026-07-27,19:00:06,Monday,19,N,10,Udyog Path: Dhanas ↔ ISBT Sector 17,B_to_A,5507,1007,919,1.096,OK,
2026-07-27 19:00:07,2026-07-27,19:00:07,Monday,19,N,11,Udyog Path: ISBT Sector 17 ↔ Elante Mall,A_to_B,3274,403,383,1.052,OK,
2026-07-27 19:00:07,2026-07-27,19:00:07,Monday,19,N,11,Udyog Path: ISBT Sector 17 ↔ Elante Mall,B_to_A,3428,522,451,1.157,OK,
2026-07-27 19:00:07,2026-07-27,19:00:07,Monday,19,N,12,Dakshin Marg: DLF Mullanpur ↔ Kisan Bhawan Chowk,A_to_B,6720,993,894,1.111,OK,
2026-07-27 19:00:07,2026-07-27,19:00:07,Monday,19,N,12,Dakshin Marg: DLF Mullanpur ↔ Kisan Bhawan Chowk,B_to_A,7109,1100,950,1.158,OK,
2026-07-27 19:00:08,2026-07-27,19:00:08,Monday,19,N,13,Dakshin Marg: Kisan Bhawan Chowk ↔ Airport Chowk,A_to_B,7733,1431,1126,1.271,OK,
2026-07-27 19:00:08,2026-07-27,19:00:08,Monday,19,N,13,Dakshin Marg: Kisan Bhawan Chowk ↔ Airport Chowk,B_to_A,7973,1236,1122,1.102,OK,
2026-07-27 19:00:08,2026-07-27,19:00:08,Monday,19,N,14,NH 5: Max Hospital ↔ ISBT Sector 43,A_to_B,4206,524,503,1.042,OK,
2026-07-27 19:00:08,2026-07-27,19:00:08,Monday,19,N,14,NH 5: Max Hospital ↔ ISBT Sector 43,B_to_A,5445,690,667,1.034,OK,
2026-07-27 19:00:09,2026-07-27,19:00:09,Monday,19,N,15,Sukhna Path: Golf Club ↔ Cycle Chowk,A_to_B,7421,1148,1083,1.06,OK,
2026-07-27 19:00:09,2026-07-27,19:00:09,Monday,19,N,15,Sukhna Path: Golf Club ↔ Cycle Chowk,B_to_A,7321,1137,1080,1.053,OK,
2026-07-27 19:00:09,2026-07-27,19:00:09,Monday,19,N,16,Sarovar Path: Sukhna Lake ↔ Burail Jail,A_to_B,7816,1246,1066,1.169,OK,
2026-07-27 19:00:10,2026-07-27,19:00:10,Monday,19,N,16,Sarovar Path: Sukhna Lake ↔ Burail Jail,B_to_A,7928,1270,1084,1.172,OK,
2026-07-27 19:00:10,2026-07-27,19:00:10,Monday,19,N,17,Himalaya Marg: Rock Garden ↔ ISBT 43,A_to_B,8803,1193,1097,1.088,OK,
2026-07-27 19:00:10,2026-07-27,19:00:10,Monday,19,N,17,Himalaya Marg: Rock Garden ↔ ISBT 43,B_to_A,8976,1269,1138,1.115,OK,
2026-07-27 19:00:10,2026-07-27,19:00:10,Monday,19,N,18,Jan Marg: High Court ↔ ISBT 17,A_to_B,3334,390,390,1.0,OK,
2026-07-27 19:00:11,2026-07-27,19:00:11,Monday,19,N,18,Jan Marg: High Court ↔ ISBT 17,B_to_A,3132,325,337,0.964,OK,
2026-07-27 19:00:11,2026-07-27,19:00:11,Monday,19,N,19,Jan Marg: ISBT 17 ↔ ISBT 43,A_to_B,4115,681,568,1.199,OK,
2026-07-27 19:00:11,2026-07-27,19:00:11,Monday,19,N,19,Jan Marg: ISBT 17 ↔ ISBT 43,B_to_A,4233,742,579,1.282,OK,
2026-07-27 19:00:11,2026-07-27,19:00:11,Monday,19,N,20,Vidya Path: PGI Chowk ↔ Fountain Chowk,A_to_B,7026,957,920,1.04,OK,
2026-07-27 19:00:12,2026-07-27,19:00:12,Monday,19,N,20,Vidya Path: PGI Chowk ↔ Fountain Chowk,B_to_A,6835,994,835,1.19,OK,
2026-07-27 19:00:12,2026-07-27,19:00:12,Monday,19,N,21,Purv Marg: Tansport Chowk  ↔ Tribune Chowk,A_to_B,2620,475,411,1.156,OK,
2026-07-27 19:00:12,2026-07-27,19:00:12,Monday,19,N,21,Purv Marg: Tansport Chowk  ↔ Tribune Chowk,B_to_A,2611,507,436,1.163,OK,
2026-07-27 19:00:12,2026-07-27,19:00:12,Monday,19,N,22,Chandi Path: Sabzi Mandi Chowk  ↔ GMCH 32,A_to_B,2939,452,414,1.092,OK,
2026-07-27 19:00:13,2026-07-27,19:00:13,Monday,19,N,22,Chandi Path: Sabzi Mandi Chowk  ↔ GMCH 32,B_to_A,2756,405,361,1.122,OK,
2026-07-27 19:00:13,2026-07-27,19:00:13,Monday,19,N,23,Udyan Path: Secretariat Chowk  ↔ Furniture Chowk,A_to_B,7398,1065,883,1.206,OK,
2026-07-27 19:00:13,2026-07-27,19:00:13,Monday,19,N,23,Udyan Path: Secretariat Chowk  ↔ Furniture Chowk,B_to_A,7219,966,830,1.164,OK,
2026-07-27 19:00:13,2026-07-27,19:00:13,Monday,19,N,24,Madhya Marg: Sector 17 ↔ Railway Station,A_to_B,7537,1159,1005,1.153,OK,
2026-07-27 19:00:14,2026-07-27,19:00:14,Monday,19,N,24,Madhya Marg: Sector 17 ↔ Railway Station,B_to_A,8105,1041,1082,0.962,OK,
2026-07-27 19:00:14,2026-07-27,19:00:14,Monday,19,N,25,Paschim Marg: Sector 25 ↔ Sector 56,A_to_B,4090,580,535,1.084,OK,
2026-07-27 19:00:14,2026-07-27,19:00:14,Monday,19,N,25,Paschim Marg: Sector 25 ↔ Sector 56,B_to_A,3940,656,493,1.331,OK,
2026-07-27 19:30:02,2026-07-27,19:30:02,Monday,19,N,1,Madhya Marg: PGI Chowk ↔ Housing Board lights,A_to_B,11756,1430,1347,1.062,OK,
2026-07-27 19:30:02,2026-07-27,19:30:02,Monday,19,N,1,Madhya Marg: PGI Chowk ↔ Housing Board lights,B_to_A,8853,1346,1223,1.101,OK,
2026-07-27 19:30:02,2026-07-27,19:30:02,Monday,19,N,2,Udyog Path: PU Chowk ↔ Elante Mall,A_to_B,7111,1065,991,1.075,OK,
2026-07-27 19:30:03,2026-07-27,19:30:03,Monday,19,N,2,Udyog Path: PU Chowk ↔ Elante Mall,B_to_A,8051,1210,1091,1.109,OK,
2026-07-27 19:30:03,2026-07-27,19:30:03,Monday,19,N,3,Dakshin Marg: Daddu Majra ↔ Hallo Majra Lights,A_to_B,8610,1529,1261,1.213,OK,
2026-07-27 19:30:03,2026-07-27,19:30:03,Monday,19,N,3,Dakshin Marg: Daddu Majra ↔ Hallo Majra Lights,B_to_A,9083,1601,1481,1.081,OK,
2026-07-27 19:30:04,2026-07-27,19:30:04,Monday,19,N,4,Shanti Path: Sector 38W ↔ Sector 31 Lights,A_to_B,7418,1025,881,1.163,OK,
2026-07-27 19:30:04,2026-07-27,19:30:04,Monday,19,N,4,Shanti Path: Sector 38W ↔ Sector 31 Lights,B_to_A,7590,1194,937,1.274,OK,
2026-07-27 19:30:04,2026-07-27,19:30:04,Monday,19,N,5,NH 5: Grain Market ↔ Sector 47 Chowk,A_to_B,7596,1010,930,1.086,OK,
2026-07-27 19:30:04,2026-07-27,19:30:04,Monday,19,N,5,NH 5: Grain Market ↔ Sector 47 Chowk,B_to_A,7551,1040,972,1.07,OK,
2026-07-27 19:30:05,2026-07-27,19:30:05,Monday,19,N,6,Vigyan Path: PEC Chowk ↔ Golf Club,A_to_B,4491,490,472,1.038,OK,
2026-07-27 19:30:05,2026-07-27,19:30:05,Monday,19,N,6,Vigyan Path: PEC Chowk ↔ Golf Club,B_to_A,4518,547,525,1.042,OK,
2026-07-27 19:30:05,2026-07-27,19:30:05,Monday,19,N,7,Uttar Marg: Sector 2 Chowk ↔ Sukhna Lake,A_to_B,2481,289,274,1.055,OK,
2026-07-27 19:30:05,2026-07-27,19:30:05,Monday,19,N,7,Uttar Marg: Sector 2 Chowk ↔ Sukhna Lake,B_to_A,3144,454,423,1.073,OK,
2026-07-27 19:30:06,2026-07-27,19:30:06,Monday,19,N,8,Madhya Marg: Khudda Lahora ↔ Matka Chowk,A_to_B,4208,650,600,1.083,OK,
2026-07-27 19:30:06,2026-07-27,19:30:06,Monday,19,N,8,Madhya Marg: Khudda Lahora ↔ Matka Chowk,B_to_A,3931,592,529,1.119,OK,
2026-07-27 19:30:06,2026-07-27,19:30:06,Monday,19,N,9,Madhya Marg: GMSH 16 ↔ Kalagram,A_to_B,5231,832,744,1.118,OK,
2026-07-27 19:30:07,2026-07-27,19:30:07,Monday,19,N,9,Madhya Marg: GMSH 16 ↔ Kalagram,B_to_A,7158,825,822,1.004,OK,
2026-07-27 19:30:07,2026-07-27,19:30:07,Monday,19,N,10,Udyog Path: Dhanas ↔ ISBT Sector 17,A_to_B,4785,834,737,1.132,OK,
2026-07-27 19:30:07,2026-07-27,19:30:07,Monday,19,N,10,Udyog Path: Dhanas ↔ ISBT Sector 17,B_to_A,5507,1039,919,1.131,OK,
2026-07-27 19:30:07,2026-07-27,19:30:07,Monday,19,N,11,Udyog Path: ISBT Sector 17 ↔ Elante Mall,A_to_B,3274,400,383,1.044,OK,
2026-07-27 19:30:08,2026-07-27,19:30:08,Monday,19,N,11,Udyog Path: ISBT Sector 17 ↔ Elante Mall,B_to_A,3428,522,451,1.157,OK,
2026-07-27 19:30:08,2026-07-27,19:30:08,Monday,19,N,12,Dakshin Marg: DLF Mullanpur ↔ Kisan Bhawan Chowk,A_to_B,6720,962,894,1.076,OK,
2026-07-27 19:30:08,2026-07-27,19:30:08,Monday,19,N,12,Dakshin Marg: DLF Mullanpur ↔ Kisan Bhawan Chowk,B_to_A,7109,1047,950,1.102,OK,
2026-07-27 19:30:08,2026-07-27,19:30:08,Monday,19,N,13,Dakshin Marg: Kisan Bhawan Chowk ↔ Airport Chowk,A_to_B,7722,1402,1090,1.286,OK,
2026-07-27 19:30:09,2026-07-27,19:30:09,Monday,19,N,13,Dakshin Marg: Kisan Bhawan Chowk ↔ Airport Chowk,B_to_A,7973,1291,1122,1.151,OK,
2026-07-27 19:30:09,2026-07-27,19:30:09,Monday,19,N,14,NH 5: Max Hospital ↔ ISBT Sector 43,A_to_B,4206,520,503,1.034,OK,
2026-07-27 19:30:09,2026-07-27,19:30:09,Monday,19,N,14,NH 5: Max Hospital ↔ ISBT Sector 43,B_to_A,5445,676,667,1.013,OK,
2026-07-27 19:30:09,2026-07-27,19:30:09,Monday,19,N,15,Sukhna Path: Golf Club ↔ Cycle Chowk,A_to_B,7421,1121,1083,1.035,OK,
2026-07-27 19:30:10,2026-07-27,19:30:10,Monday,19,N,15,Sukhna Path: Golf Club ↔ Cycle Chowk,B_to_A,7321,1150,1080,1.065,OK,
2026-07-27 19:30:10,2026-07-27,19:30:10,Monday,19,N,16,Sarovar Path: Sukhna Lake ↔ Burail Jail,A_to_B,7816,1224,1066,1.148,OK,
2026-07-27 19:30:10,2026-07-27,19:30:10,Monday,19,N,16,Sarovar Path: Sukhna Lake ↔ Burail Jail,B_to_A,7928,1243,1084,1.147,OK,
2026-07-27 19:30:11,2026-07-27,19:30:11,Monday,19,N,17,Himalaya Marg: Rock Garden ↔ ISBT 43,A_to_B,8803,1179,1097,1.075,OK,
2026-07-27 19:30:11,2026-07-27,19:30:11,Monday,19,N,17,Himalaya Marg: Rock Garden ↔ ISBT 43,B_to_A,8976,1205,1138,1.059,OK,
2026-07-27 19:30:11,2026-07-27,19:30:11,Monday,19,N,18,Jan Marg: High Court ↔ ISBT 17,A_to_B,3334,385,390,0.987,OK,
2026-07-27 19:30:11,2026-07-27,19:30:11,Monday,19,N,18,Jan Marg: High Court ↔ ISBT 17,B_to_A,3132,327,337,0.97,OK,
2026-07-27 19:30:12,2026-07-27,19:30:12,Monday,19,N,19,Jan Marg: ISBT 17 ↔ ISBT 43,A_to_B,4115,671,568,1.181,OK,
2026-07-27 19:30:12,2026-07-27,19:30:12,Monday,19,N,19,Jan Marg: ISBT 17 ↔ ISBT 43,B_to_A,4233,668,579,1.154,OK,
2026-07-27 19:30:12,2026-07-27,19:30:12,Monday,19,N,20,Vidya Path: PGI Chowk ↔ Fountain Chowk,A_to_B,7026,953,920,1.036,OK,
2026-07-27 19:30:12,2026-07-27,19:30:12,Monday,19,N,20,Vidya Path: PGI Chowk ↔ Fountain Chowk,B_to_A,5474,958,716,1.338,OK,
2026-07-27 19:30:13,2026-07-27,19:30:13,Monday,19,N,21,Purv Marg: Tansport Chowk  ↔ Tribune Chowk,A_to_B,2620,475,411,1.156,OK,
2026-07-27 19:30:13,2026-07-27,19:30:13,Monday,19,N,21,Purv Marg: Tansport Chowk  ↔ Tribune Chowk,B_to_A,2611,503,436,1.154,OK,
2026-07-27 19:30:13,2026-07-27,19:30:13,Monday,19,N,22,Chandi Path: Sabzi Mandi Chowk  ↔ GMCH 32,A_to_B,2939,459,414,1.109,OK,
2026-07-27 19:30:13,2026-07-27,19:30:13,Monday,19,N,22,Chandi Path: Sabzi Mandi Chowk  ↔ GMCH 32,B_to_A,2756,411,361,1.139,OK,
2026-07-27 19:30:14,2026-07-27,19:30:14,Monday,19,N,23,Udyan Path: Secretariat Chowk  ↔ Furniture Chowk,A_to_B,7398,1015,883,1.149,OK,
2026-07-27 19:30:14,2026-07-27,19:30:14,Monday,19,N,23,Udyan Path: Secretariat Chowk  ↔ Furniture Chowk,B_to_A,7935,1097,964,1.138,OK,
2026-07-27 19:30:14,2026-07-27,19:30:14,Monday,19,N,24,Madhya Marg: Sector 17 ↔ Railway Station,A_to_B,7537,1083,1005,1.078,OK,
2026-07-27 19:30:14,2026-07-27,19:30:14,Monday,19,N,24,Madhya Marg: Sector 17 ↔ Railway Station,B_to_A,6568,1005,1029,0.977,OK,
2026-07-27 19:30:15,2026-07-27,19:30:15,Monday,19,N,25,Paschim Marg: Sector 25 ↔ Sector 56,A_to_B,4089,584,535,1.092,OK,
2026-07-27 19:30:15,2026-07-27,19:30:15,Monday,19,N,25,Paschim Marg: Sector 25 ↔ Sector 56,B_to_A,3940,580,493,1.176,OK,
2026-07-27 20:00:02,2026-07-27,20:00:02,Monday,20,N,1,Madhya Marg: PGI Chowk ↔ Housing Board lights,A_to_B,11756,1427,1347,1.059,OK,
2026-07-27 20:00:02,2026-07-27,20:00:02,Monday,20,N,1,Madhya Marg: PGI Chowk ↔ Housing Board lights,B_to_A,8853,1338,1223,1.094,OK,
2026-07-27 20:00:03,2026-07-27,20:00:03,Monday,20,N,2,Udyog Path: PU Chowk ↔ Elante Mall,A_to_B,7111,1068,991,1.078,OK,
2026-07-27 20:00:03,2026-07-27,20:00:03,Monday,20,N,2,Udyog Path: PU Chowk ↔ Elante Mall,B_to_A,8051,1184,1091,1.085,OK,
2026-07-27 20:00:03,2026-07-27,20:00:03,Monday,20,N,3,Dakshin Marg: Daddu Majra ↔ Hallo Majra Lights,A_to_B,8610,1458,1261,1.156,OK,
2026-07-27 20:00:03,2026-07-27,20:00:03,Monday,20,N,3,Dakshin Marg: Daddu Majra ↔ Hallo Majra Lights,B_to_A,9042,1547,1445,1.071,OK,
2026-07-27 20:00:04,2026-07-27,20:00:04,Monday,20,N,4,Shanti Path: Sector 38W ↔ Sector 31 Lights,A_to_B,7418,991,881,1.125,OK,
2026-07-27 20:00:04,2026-07-27,20:00:04,Monday,20,N,4,Shanti Path: Sector 38W ↔ Sector 31 Lights,B_to_A,7590,1153,937,1.231,OK,
2026-07-27 20:00:04,2026-07-27,20:00:04,Monday,20,N,5,NH 5: Grain Market ↔ Sector 47 Chowk,A_to_B,7596,981,930,1.055,OK,
2026-07-27 20:00:05,2026-07-27,20:00:05,Monday,20,N,5,NH 5: Grain Market ↔ Sector 47 Chowk,B_to_A,7551,1020,972,1.049,OK,
2026-07-27 20:00:05,2026-07-27,20:00:05,Monday,20,N,6,Vigyan Path: PEC Chowk ↔ Golf Club,A_to_B,4491,489,472,1.036,OK,
2026-07-27 20:00:05,2026-07-27,20:00:05,Monday,20,N,6,Vigyan Path: PEC Chowk ↔ Golf Club,B_to_A,4518,546,525,1.04,OK,
2026-07-27 20:00:05,2026-07-27,20:00:05,Monday,20,N,7,Uttar Marg: Sector 2 Chowk ↔ Sukhna Lake,A_to_B,2481,289,274,1.055,OK,
2026-07-27 20:00:06,2026-07-27,20:00:06,Monday,20,N,7,Uttar Marg: Sector 2 Chowk ↔ Sukhna Lake,B_to_A,3144,422,423,0.998,OK,
2026-07-27 20:00:06,2026-07-27,20:00:06,Monday,20,N,8,Madhya Marg: Khudda Lahora ↔ Matka Chowk,A_to_B,4208,691,600,1.152,OK,
2026-07-27 20:00:06,2026-07-27,20:00:06,Monday,20,N,8,Madhya Marg: Khudda Lahora ↔ Matka Chowk,B_to_A,3931,601,529,1.136,OK,
2026-07-27 20:00:06,2026-07-27,20:00:06,Monday,20,N,9,Madhya Marg: GMSH 16 ↔ Kalagram,A_to_B,5231,843,744,1.133,OK,
2026-07-27 20:00:07,2026-07-27,20:00:07,Monday,20,N,9,Madhya Marg: GMSH 16 ↔ Kalagram,B_to_A,5517,799,772,1.035,OK,
2026-07-27 20:00:07,2026-07-27,20:00:07,Monday,20,N,10,Udyog Path: Dhanas ↔ ISBT Sector 17,A_to_B,4785,823,737,1.117,OK,
2026-07-27 20:00:07,2026-07-27,20:00:07,Monday,20,N,10,Udyog Path: Dhanas ↔ ISBT Sector 17,B_to_A,5507,1023,919,1.113,OK,
2026-07-27 20:00:07,2026-07-27,20:00:07,Monday,20,N,11,Udyog Path: ISBT Sector 17 ↔ Elante Mall,A_to_B,3274,403,383,1.052,OK,
2026-07-27 20:00:08,2026-07-27,20:00:08,Monday,20,N,11,Udyog Path: ISBT Sector 17 ↔ Elante Mall,B_to_A,3428,534,451,1.184,OK,
2026-07-27 20:00:08,2026-07-27,20:00:08,Monday,20,N,12,Dakshin Marg: DLF Mullanpur ↔ Kisan Bhawan Chowk,A_to_B,6720,950,894,1.063,OK,
2026-07-27 20:00:08,2026-07-27,20:00:08,Monday,20,N,12,Dakshin Marg: DLF Mullanpur ↔ Kisan Bhawan Chowk,B_to_A,7109,1034,950,1.088,OK,
2026-07-27 20:00:09,2026-07-27,20:00:09,Monday,20,N,13,Dakshin Marg: Kisan Bhawan Chowk ↔ Airport Chowk,A_to_B,7722,1296,1090,1.189,OK,
2026-07-27 20:00:09,2026-07-27,20:00:09,Monday,20,N,13,Dakshin Marg: Kisan Bhawan Chowk ↔ Airport Chowk,B_to_A,7931,1200,1144,1.049,OK,
2026-07-27 20:00:09,2026-07-27,20:00:09,Monday,20,N,14,NH 5: Max Hospital ↔ ISBT Sector 43,A_to_B,4206,508,503,1.01,OK,
2026-07-27 20:00:09,2026-07-27,20:00:09,Monday,20,N,14,NH 5: Max Hospital ↔ ISBT Sector 43,B_to_A,5445,677,667,1.015,OK,
2026-07-27 20:00:10,2026-07-27,20:00:10,Monday,20,N,15,Sukhna Path: Golf Club ↔ Cycle Chowk,A_to_B,7421,1115,1083,1.03,OK,
2026-07-27 20:00:10,2026-07-27,20:00:10,Monday,20,N,15,Sukhna Path: Golf Club ↔ Cycle Chowk,B_to_A,7321,1108,1080,1.026,OK,
2026-07-27 20:00:10,2026-07-27,20:00:10,Monday,20,N,16,Sarovar Path: Sukhna Lake ↔ Burail Jail,A_to_B,7816,1173,1066,1.1,OK,
2026-07-27 20:00:10,2026-07-27,20:00:10,Monday,20,N,16,Sarovar Path: Sukhna Lake ↔ Burail Jail,B_to_A,7928,1197,1084,1.104,OK,
2026-07-27 20:00:11,2026-07-27,20:00:11,Monday,20,N,17,Himalaya Marg: Rock Garden ↔ ISBT 43,A_to_B,8803,1174,1097,1.07,OK,
2026-07-27 20:00:11,2026-07-27,20:00:11,Monday,20,N,17,Himalaya Marg: Rock Garden ↔ ISBT 43,B_to_A,8976,1120,1138,0.984,OK,
2026-07-27 20:00:11,2026-07-27,20:00:11,Monday,20,N,18,Jan Marg: High Court ↔ ISBT 17,A_to_B,3334,392,390,1.005,OK,
2026-07-27 20:00:11,2026-07-27,20:00:11,Monday,20,N,18,Jan Marg: High Court ↔ ISBT 17,B_to_A,3132,320,337,0.95,OK,
2026-07-27 20:00:12,2026-07-27,20:00:12,Monday,20,N,19,Jan Marg: ISBT 17 ↔ ISBT 43,A_to_B,4115,668,568,1.176,OK,
2026-07-27 20:00:12,2026-07-27,20:00:12,Monday,20,N,19,Jan Marg: ISBT 17 ↔ ISBT 43,B_to_A,4233,591,579,1.021,OK,
2026-07-27 20:00:12,2026-07-27,20:00:12,Monday,20,N,20,Vidya Path: PGI Chowk ↔ Fountain Chowk,A_to_B,5475,755,714,1.057,OK,
2026-07-27 20:00:13,2026-07-27,20:00:13,Monday,20,N,20,Vidya Path: PGI Chowk ↔ Fountain Chowk,B_to_A,5474,872,716,1.218,OK,
2026-07-27 20:00:13,2026-07-27,20:00:13,Monday,20,N,21,Purv Marg: Tansport Chowk  ↔ Tribune Chowk,A_to_B,2620,451,411,1.097,OK,
2026-07-27 20:00:13,2026-07-27,20:00:13,Monday,20,N,21,Purv Marg: Tansport Chowk  ↔ Tribune Chowk,B_to_A,2611,510,436,1.17,OK,
2026-07-27 20:00:13,2026-07-27,20:00:13,Monday,20,N,22,Chandi Path: Sabzi Mandi Chowk  ↔ GMCH 32,A_to_B,2939,426,414,1.029,OK,
2026-07-27 20:00:14,2026-07-27,20:00:14,Monday,20,N,22,Chandi Path: Sabzi Mandi Chowk  ↔ GMCH 32,B_to_A,2756,403,361,1.116,OK,
2026-07-27 20:00:14,2026-07-27,20:00:14,Monday,20,N,23,Udyan Path: Secretariat Chowk  ↔ Furniture Chowk,A_to_B,7398,1014,883,1.148,OK,
2026-07-27 20:00:14,2026-07-27,20:00:14,Monday,20,N,23,Udyan Path: Secretariat Chowk  ↔ Furniture Chowk,B_to_A,8859,1038,1026,1.012,OK,
2026-07-27 20:00:14,2026-07-27,20:00:14,Monday,20,N,24,Madhya Marg: Sector 17 ↔ Railway Station,A_to_B,7206,993,945,1.051,OK,
2026-07-27 20:00:15,2026-07-27,20:00:15,Monday,20,N,24,Madhya Marg: Sector 17 ↔ Railway Station,B_to_A,8105,1037,1082,0.958,OK,
2026-07-27 20:00:15,2026-07-27,20:00:15,Monday,20,N,25,Paschim Marg: Sector 25 ↔ Sector 56,A_to_B,4090,563,535,1.052,OK,
2026-07-27 20:00:15,2026-07-27,20:00:15,Monday,20,N,25,Paschim Marg: Sector 25 ↔ Sector 56,B_to_A,3940,539,493,1.093,OK,
2026-07-27 20:30:02,2026-07-27,20:30:02,Monday,20,N,1,Madhya Marg: PGI Chowk ↔ Housing Board lights,A_to_B,11756,1384,1347,1.027,OK,
2026-07-27 20:30:02,2026-07-27,20:30:02,Monday,20,N,1,Madhya Marg: PGI Chowk ↔ Housing Board lights,B_to_A,8853,1284,1223,1.05,OK,
2026-07-27 20:30:02,2026-07-27,20:30:02,Monday,20,N,2,Udyog Path: PU Chowk ↔ Elante Mall,A_to_B,8606,1091,1105,0.987,OK,
2026-07-27 20:30:03,2026-07-27,20:30:03,Monday,20,N,2,Udyog Path: PU Chowk ↔ Elante Mall,B_to_A,8051,1114,1091,1.021,OK,
2026-07-27 20:30:03,2026-07-27,20:30:03,Monday,20,N,3,Dakshin Marg: Daddu Majra ↔ Hallo Majra Lights,A_to_B,8610,1332,1261,1.056,OK,
2026-07-27 20:30:03,2026-07-27,20:30:03,Monday,20,N,3,Dakshin Marg: Daddu Majra ↔ Hallo Majra Lights,B_to_A,9042,1436,1445,0.994,OK,
2026-07-27 20:30:04,2026-07-27,20:30:04,Monday,20,N,4,Shanti Path: Sector 38W ↔ Sector 31 Lights,A_to_B,7418,908,881,1.031,OK,
2026-07-27 20:30:04,2026-07-27,20:30:04,Monday,20,N,4,Shanti Path: Sector 38W ↔ Sector 31 Lights,B_to_A,7590,1096,937,1.17,OK,
2026-07-27 20:30:04,2026-07-27,20:30:04,Monday,20,N,5,NH 5: Grain Market ↔ Sector 47 Chowk,A_to_B,7596,933,930,1.003,OK,
2026-07-27 20:30:04,2026-07-27,20:30:04,Monday,20,N,5,NH 5: Grain Market ↔ Sector 47 Chowk,B_to_A,7551,989,972,1.017,OK,
